"RegionName","City","State","Metro","CountyName","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Wrightwood","Chicago","IL","Chicago","Cook",,,8.6994345367551,10.0050025012506,8.8000704005632,9.090909090909,14.4,10.5263157894736,10.3030303030303,8.9473684210526,9.5043201455206,13.2507149666348,8.9473684210526,9.0991810737033,11.1234705228031,10.01001001001,13.7134052388289,9.6878363832077,9.1324200913242,9.090909090909,8.5185185185185,9.9571224392567,11.8270079435127,9.3808630393996,8.695652173913,11.07,12.0627261761158,11.1966824644549,13.8026224982746,12.5217308470862,11.1234705228031,11.7647058823529,12.9032258064516,14.1666666666666,7.2127139364303,8.3379655364091,9.0991810737033,9.9181073703366,7.1479628305932,7.1479628305932,8.0885483184333,10,10,7.6982294072363,7.5,7.7745383867832,4.7676713739475,8.3448275862068,,,,6.816760475297,7.9491255961844,8.4680337756332,8.6127864897466,8.2568807339449,6.2295081967213,6.2295081967213
"Temple Crest","Tampa","FL","Tampa","Hillsborough",,9.5238095238095,14.2857142857142,11.864406779661,12.531328320802,13.3481646273637,23.1124807395993,21.4438884917798,19.7994987468671,24.1379310344827,20.8108108108108,20,14.8698884758364,22.2222222222222,20.04,11.9021134593993,12.531328320802,9.5238095238095,6.8965517241379,,20.4081632653061,18.3946488294314,14.090909090909,12.1951219512195,9.9181073703366,,,10.000100001,,8,10.4208416833667,16.6666666666666,,,,,,,8.1632653061224,,5.8823529411764,,10,,10.5374077976817,11.7647058823529,10.5374077976817,14.8148148148148,10,12.0982986767485,,7.3324336482231,8.7912087912087,14.3061516452074,23.6111111111111,17.8823529411764,,
"Madisonville","Cincinnati","OH","Cincinnati","Hamilton",,11.5625,13.0434782608695,12.5,13.1944444444444,15.2678571428571,10.4827586206896,18.375499334221,15.1085930122757,13.5106382978723,15.8252427184466,12.1212121212121,13.5106382978723,11.4068441064638,6.875,7.891304347826,9.090909090909,10.5691056910569,9.9633699633699,9.1287878787878,8.6705202312138,9.0660592255125,9.9639855942376,11.2359550561797,8.3402835696413,6.6755674232309,7.4074074074074,6.6755674232309,7.7380952380952,8.347245409015,9.1818181818181,8,8,8.8495575221238,11.5486725663716,8.4680523479599,6.7645687645687,12.531328320802,14.3266475644699,14.1176470588235,11.1111111111111,13.7047353760445,12.6448893572181,12.5,12.5156445556946,9.5465393794749,12.5156445556946,9.5238095238095,11.3333333333333,6.9204152249134,,4.8979591836734,6.6755674232309,7.6923076923076,9.090909090909,9.090909090909,14.2857142857142,13.3630289532293
"Fairway Park","Hayward","CA","San Francisco","Alameda",,,,,,,5.7161148710444,6.25,7.7181208053691,9.2307692307692,11.0073382254836,8.2530949105914,,,,,,5.6353902507748,6.0790273556231,6.0790273556231,6.6154651771687,5.6047197640117,5.5009451795841,5.3571428571428,5.6047197640117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beechwood","Rochester","NY","Rochester","Monroe",,,,,10.7468123861566,15.4083204930662,20,20,20,,,,,,,,,13.3779264214046,9.5477386934673,9.5477386934673,10.0200400801603,,,,,,6.5497076023391,11.7820324005891,8.2,8.347245409015,7.7041602465331,7.7041602465331,7.7041602465331,6.6755674232309,,,,,,,,,,,,,,,,,,,,,,,,
"North Arroyo","Pasadena","CA","Los Angeles","Los Angeles",,,7.1530758226037,7.1530758226037,7.1530758226037,6.9767906976744,7.0351758793969,8.1621621621621,8.1621621621621,8.5526315789473,6.5217391304347,7.4999537499768,5.4644808743169,5.8997050147492,6.8571428571428,4.5226130653266,6.4301675977653,6.269592476489,6.7114093959731,7.5675675675675,6.7567567567567,6.2690309869245,5.4924242424242,6.1345852895148,6.1345852895148,7.7041602465331,6.6870748299319,6.269592476489,4.8571428571428,4.8,4.0080160320641,5.1477597712106,5.1477597712106,7.2182355424229,7.2182355424229,8.1803005008347,5.1878354203935,,,,4.0219378427787,4.0219378427787,5.2640814177925,7.4537268634317,5.2640814177925,7.168458781362,,,,,,,,5.090909090909,,,5.9327461969575,6.0623896409652
"Oak Forest","Little Rock","AR","Little Rock","Pulaski",,17.8571428571428,14.3061516452074,14.3061516452074,14.3061516452074,19,16,22.6537216828478,23.6686390532544,15.0943396226415,,,15.0943396226415,16,16,16,9.6774193548387,8.0334728033472,7.7041602465331,11.9354838709677,16.8067226890756,16.8067226890756,16.8067226890756,16.4,17.4041297935103,20.0803212851405,17.4041297935103,7.4418604651162,13.6363636363636,5.889281507656,12.1019108280254,7.1428571428571,15.474286893279,15.7894736842105,11.7785630153121,,,,,7.6923076923076,11.0813226094727,11.0813226094727,11.0813226094727,11.0813226094727,8.347245409015,7.2681704260651,7.1428571428571,12.0754716981132,7.3333333333333,7.6923076923076,,5.8823529411764,7.6738609112709,10.0456621004566,8.1967213114754,8.4033613445378,7.0100143061516,3.8518518518518
"Windsor Spring","Augusta","GA","Augusta","Richmond",,10.5448154657293,10,9.1818181818181,7.7864293659621,7.7864293659621,9.009009009009,9.009009009009,6.6755674232309,6.6755674232309,6.6666666666666,6.6666666666666,11.1234705228031,13.0548302872062,9.2727272727272,8.347245409015,11.3895216400911,11.1358574610244,6.0377358490566,10,6.9611307420494,4.8780487804878,4.8780487804878,6.2578222778473,9.5726211862743,7.7041602465331,7.5581395348837,7.9051383399209,11.1234705228031,11.1234705228031,6.5628476084538,10.0125156445556,7.6055242170783,10,6.2578222778473,8.5714285714285,10.0200400801603,6.6755674232309,7.7864293659621,,,,6.6755674232309,5.813953488372,7.7041602465331,7.7041602465331,9.090909090909,10.5263157894736,12.5156445556946,15.5384615384615,,9.1047040971168,9.1047040971168,8.235294117647,8.7209302325581,9.2764378478664,6.7423230974632,6.6755674232309
"Golden Hill","San Diego","CA","San Diego","San Diego",,,,11.6129032258064,10.6428267347807,10.1694915254237,10,12.7118644067796,10.4761904761904,10.4761904761904,13.6871508379888,16.7638864472962,13.4078212290502,13.1648235913638,14.1632331902718,11.1617312072892,7.2884811416921,5.5865921787709,7.7244258872651,7.063492063492,7.070707070707,7.070707070707,7.1479628305932,10,7.3684210526315,5.0251256281407,7.0588235294117,5.0251256281407,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4441260744985,5.2631578947368,5.6544337690974,
"Mount Washington","Pittsburgh","PA","Pittsburgh","Allegheny",,10.1,12.7188843451819,11.5384615384615,11.5384615384615,11.1358574610244,10,9.8497495826377,8.3910700538876,7.4444444444444,6.6755674232309,6.068376068376,7.1479628305932,7.8704922347986,7.4074074074074,6.9611780455153,5.1413881748071,6.6740823136818,7.4074074074074,9.1919191919191,6.060606060606,5.1020408163265,5.8858151854031,5.2026013006503,6.1326658322903,6.6755674232309,9.261576971214,8.3402835696413,7.6517150395778,12.5195618153364,8.6994345367551,11.1111111111111,11.1111111111111,5.889281507656,5.889281507656,6.6755674232309,7.2681704260651,7.4349442379182,7.1428571428571,7.4349442379182,8.6285714285714,9.2764378478664,9.2764378478664,5.9880239520958,7.4425969912905,7.4425969912905,7.4425969912905,7.7777777777777,11.1111111111111,,,,6.6711140760507,6.6815976110488,6.7189249720044,6.0392156862745,5.0632911392405,6.6711140760507
"Harford-Echodale - Perring Parkway","Baltimore","MD","Baltimore","Baltimore City",,5.4765666140073,5.4765666140073,5.4054054054054,4.7641734159123,6.060606060606,11.8627918056217,12.5156445556946,11.4285714285714,18.0737961225766,18.7935034802784,18.9729729729729,19,15.267175572519,9.0991810737033,9.5979899497487,8.0128205128205,8.0128205128205,7.6962544894817,7.7070063694267,7.7053824362606,10.6504646175839,10.6703910614525,10.6067623899953,7.2249540317315,11.3017751479289,20,10.0991009910099,9.5927601809954,9.5927601809954,11.3310344827586,6.8281938325991,8.6304568527918,11.1172873818788,10.6703910614525,8.3402835696413,8.3426028921023,,,,5.7232704402515,5.7232704402515,5.8858151854031,7.3658536585365,10.006671114076,9.1324200913242,8.2568807339449,5.8858151854031,9.3333333333333,8.695652173913,,7.6627460114126,5.7175528873642,4.7737017627441,7.7435897435897,9.5717884130982,7.3043478260869,8.3379655364091
"Midtown","Houston","TX","Houston","Harris",,5.2659294365455,5.2659294365455,6.1073825503355,6.9379586390927,5.6710775047258,5.4347826086956,5.4570259208731,4.572864321608,4.5333333333333,4.3495841286266,4.7835990888382,4.7835990888382,4.1928721174004,4.7835990888382,5.0167224080267,4.9773755656108,4.5475216007276,3.8089089735313,3.6679536679536,3.3444816053511,3.8089089735313,4.5454545454545,5.4565296471444,6.1475409836065,6.6688896298766,6.6688896298766,4.6153846153846,4.1753653444676,4.5871559633027,4.5871559633027,4.1666666666666,4.4444444444444,4.3668122270742,3.584229390681,4.6067938576081,2.9268292682926,2.9268292682926,3.4843205574912,3.5135135135135,5.0031269543464,3.5135135135135,5.2256532066508,5.0031269543464,4.4641321419206,4.0816326530612,3.4494653328734,4.6808510638297,4.6808510638297,3.8461538461538,,2.6894865525672,2.6894865525672,2.6894865525672,3.2608695652173,3.883495145631,3.5714285714285,3.883495145631
"Trumbull Village","Albuquerque","NM","Albuquerque","Bernalillo",,,,9.6296296296296,16.5786694825765,10,9.6296296296296,11.4772727272727,9.6296296296296,9.4631483166515,12.5156445556946,9.6930533117932,9.0991810737033,9.0991810737033,,,,,10.01001001001,12.5156445556946,10.8633093525179,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,
"Westwood","Kalamazoo","MI","Kalamazoo","Kalamazoo",,,9.5328884652049,9.0991810737033,8.3402835696413,8.3402835696413,7.7864293659621,7.7424892703862,5.7398630858346,6.5108514190317,7.7041602465331,7.9754601226993,11.2271540469973,8.008008008008,8.008008008008,7.321594068582,6.25,6.6740823136818,6.5420560747663,8.6585365853658,7.6169749727965,6.692607003891,7.6419753086419,7.6419753086419,8.1632653061224,7.2463768115942,4.7664442326024,6.816220880069,5.7183702644746,6.816220880069,7.9158388018586,7.8186082877247,7.7041602465331,7.5,6.8817204301075,7.4146341463414,5.7306590257879,5.9633027522935,5.8695652173913,5.5617352614015,4.0444893832153,4.0444893832153,4.3478260869565,4.5746962115796,5.9661150512214,5.9420289855072,6.5625,5.9420289855072,5.9420289855072,6.9013112491373,4.6363636363636,5.2687038988408,6.2578222778473,7.5037518759379,7.168458781362,5.889281507656,8.4889643463497,7.1428571428571
"Shipley Terrace","Washington","DC","Washington","District of Columbia",,,,,,,,,12.1212855835489,,9.5979899497487,12.5833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mesa Hills","El Paso","TX","El Paso","El Paso",,,,,,,,,,,,,,,,,,,,,,4.074074074074,,,,,,,,,,,3.9453717754172,,,,,,,,,,,,,,,,,,,,,,,,,
"Georgian Acres","Austin","TX","Austin","Travis",,,,,,,,,9.2378752886836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Meade","Nashville","TN","Nashville","Davidson",,6.4214934068506,6.0862865947611,6.0862865947611,5.5865921787709,6.1576971214017,6.1576971214017,5.8116232464929,6.0738255033557,6.0738255033557,6.0884070058381,6.0738255033557,5.8823529411764,5.1123595505617,6.653049314269,7.5289575289575,6.653049314269,7.5289575289575,5.8176362727121,5.0179211469534,5.00100020004,4.9523809523809,4.8,4.4454323182929,4.8095238095238,5.4537797431038,4.5271629778672,4.4454323182929,3.7974683544303,4.4454323182929,4.9473684210526,3.8476337052712,4.1684035014589,4.7664442326024,5.4068667207353,7.3535952557449,4.3507972665148,6.0120240480961,5.0071530758226,5.0071530758226,5.0071530758226,3.465909090909,5.420054200542,6.0195635816403,6.0195635816403,7.7041602465331,3.5739814152966,,7.5757575757575,4.1875,2.9998614283734,5.0847457627118,4.9998642855204,4.1433930804501,4.1463414634146,6.2109212171738,5.3590568060021,5.6
"Mt. Airy","Cincinnati","OH","Cincinnati","Hamilton",,9.0344827586206,10.01001001001,9.9639855942376,11.9295436349079,10,12.0096076861489,12.0096076861489,18.7617260787992,18.1896551724137,12.510425354462,14.8257968865826,10,14.8257968865826,12.3904881101376,12.7084988085782,10.0719424460431,10.1587301587301,6.6667111114074,7.1005917159763,7.7519379844961,8.3910700538876,8.3910700538876,8.3910700538876,9.5328884652049,8.6621751684311,13.4744947064485,5.8858151854031,6.758448060075,7.7849860982391,9.5238095238095,8.2568807339449,10.2013422818791,10,10,6.2578222778473,6.2578222778473,5.5617352614015,5.889281507656,6.2578222778473,7.8572551036443,9.0964220739842,5.3846153846153,4.7664442326024,8.6538461538461,8.7609511889862,8.3402835696413,7.9491255961844,7.9263410728582,6.4557779212395,,,6.4557779212395,5.76,6.965761511216,4.5226130653266,4.6153846153846,6.6755674232309
"Village East","Aurora","CO","Denver","Arapahoe",,6.4255319148936,6.4810787298825,7.2573839662447,7.2573839662447,6.9767441860465,6.1491909385113,7.5037518759379,6.781959986436,9.0909504134109,6.516129032258,6.781959986436,5,4.5495905368516,6.8632130146046,5.0027793218454,6.25,5.4054054054054,4.4444444444444,4.7165316817532,5.1308363263211,5.0407134548274,7.134548274525,5.0025012506253,,5.0925925925925,,,4.1701417848206,,,,5,,,,,,,,4.8095238095238,3.479773814702,3.7750094375235,3.8610038610038,2.8631428571428,2.8631428571428,2.9585798816568,5.6363636363636,4.0160642570281,,,,,4.1753653444676,3.705075954057,5.5808297567954,5.5808297567954,
"Benton Park","Bakersfield","CA","Bakersfield","Kern",,,,9.6618357487922,9.1666666666666,9.2122830440587,9.1074681238615,9.1074681238615,10,10,10.9677419354838,13.8461538461538,12.329969284774,,11.5191986644407,11.1234705228031,13.6429608127721,14.7008547008547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Linden","Columbus","OH","Columbus","Franklin",,,23.2558139534883,23.8476953907815,23.8476953907815,20.1183431952662,20.1183431952662,20.2020202020202,19.3548387096774,20.6896551724137,13.7931034482758,22.7777777777777,24.5810055865921,22.7777777777777,20.6896551724137,17.1428571428571,15,14.3266475644699,13.3333333333333,20.5882352941176,23.5294117647058,22.6666666666666,22.7272727272727,22.7272727272727,21.0526315789473,21.0526315789473,16.8539325842696,19.1897654584221,14.3266475644699,21.875,12.6984126984126,21.4285714285714,21.4285714285714,24.6231155778894,24.6231155778894,22.2717149220489,22.2717149220489,22.2717149220489,22.2717149220489,22.2717149220489,26.3565891472868,20,16.6666666666666,14.3266475644699,12.0930232558139,24,18.348623853211,24,31.578947368421,15.0753768844221,8.8050314465408,10.0334448160535,13.0434782608695,17.391304347826,16.7224080267558,14.391621129326,11.1550094517958,13.0869565217391
"Highland","Denver","CO","Denver","Denver",10.5882352941176,7.6305220883534,7.2681704260651,7.391304347826,8.5714285714285,7.2681704260651,7.4101519081141,6.0172997367431,6.6115702479338,4.6822742474916,5.3685168334849,4.5217391304347,4.16,3.8967877830437,4.6461538461538,3.7105751391465,4.4520547945205,4.6511627906976,4.6087888531618,6.9767441860465,5.6962025316455,4.4994375703037,4.7939714606381,4.9508196721311,5.489260143198,4.5138888888888,4.5138888888888,4.1701417848206,3.8518518518518,3.6284470246734,4.2571306939123,3.8610038610038,4.0139616055846,4.0642722117202,4.9382716049382,4.3835616438356,3.9525691699604,4.3835616438356,4.5070422535211,4.3487714720591,4.397705544933,3.9024390243902,3.6858974358974,4.2863878609495,5,4.9809961992398,4.016,4.7923322683706,4.1824031333053,3.7038271604938,2.9855202268995,4.16,4.4943820224719,4.16,6.9772850608574,6.8493150684931,6.3786008230452,7.314606741573
"Coulwood West","Charlotte","NC","Charlotte","Mecklenburg",,9.4377358490566,9.2122830440587,8.6592178770949,10,9.5328884652049,9.3533487297921,10,9.3023255813953,9.2592592592592,10.7576840600428,12.5156445556946,11.0994764397905,10,10,10,8.3416666666666,8.36820083682,10,10,9.0081892629663,8.3333333333333,6.375,6.8,6.7114093959731,7.6982294072363,8.1486776268763,9.596662030598,10,8.000832003328,7.2307692307692,6.7063277447268,7.4603174603174,5.0359712230215,6.0869565217391,5.2631578947368,4.0355125100887,4.2944785276073,3.7064492216456,5.7627118644067,5.4054054054054,4.5045045045045,5.2380952380952,6,6.4051240992794,6.4051240992794,6.2893081761006,5.5586436909394,5.5586436909394,6.6711140760507,5.8858151854031,5.0025012506253,4.0026684456304,5,5.1768766177739,4.9605411499436,4.7641734159123,4.4538019272815
"Falls of Neuse","Raleigh","NC","Raleigh","Wake",,4.0160642570281,3.6323202372127,4.4701348747591,5.8725761772853,4.5751633986928,5.2822580645161,4.2471042471042,4.4701348747591,4.9996833322777,3.8491147036181,3.5087719298245,4.0016006402561,4.0032025620496,4.1684035014589,4.5475422807743,4.1684035014589,4.3497172683775,4.1684035014589,4.2553191489361,4.1438356164383,7.1428571428571,7.178597066418,6.5487471046536,4.1684035014589,3.5135135135135,4.3768115942028,4.3768115942028,5.0333333333333,3.683947324554,3.6727272727272,3.705075954057,3.0774358974358,3.390979993218,4.7157190635451,3.8091573682185,,,,,,3.1007751937984,4.4464206313917,5.4054054054054,5.6625141562853,4.1684035014589,,4.2571306939123,4.5454545454545,6.6711140760507,2.9142857142857,3.3338889814969,4.4601769911504,4.7795479807336,3.2268473701193,3.5739814152966,3.1076923076923,3.1076923076923
"West Cambridge","Cambridge","MA","Boston","Middlesex",,5.857740585774,5.0697084917617,6.318082788671,5.857740585774,5.8997050147492,7,5.6710775047258,5,5.6710775047258,7.6271186440677,7.7041602465331,4.7732696897374,5.0724637681159,6.0301507537688,6.1349693251533,5.9443190368698,4.1152263374485,3.7721324095458,4.0350877192982,4.9019607843137,4.0816326530612,,3.2292787944025,3.047619047619,3.0874785591766,5.0420168067226,5.0420168067226,4.590909090909,4.125,4.5174537987679,5.2770448548812,5.2770448548812,4.7619047619047,,,,,,,,,,,,,,,,,,,,,,5.8333333333333,5.8333333333333,
"Willowbrook","Houston","TX","Houston","Harris",,,,,,,,,,,,,,,,4.4120891242003,5.0621633661361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West A","Lincoln","NE","Lincoln","Lancaster",,,,,,8.8095238095238,4.4544867656552,5.4545454545454,5.9741024131842,2.9429075927015,4.5837231057062,3.8502673796791,4.0703517587939,3.8502673796791,3.6323202372127,4.7738693467336,4.9689440993788,3.4506556245686,3.1496062992125,2.9873039581777,3.7037037037037,4.0902679830747,5.005005005005,3.032140691328,2.5316455696202,1.9215372297838,2.8571428571428,3.9106145251396,2.3529411764705,2.6684456304202,4.3010752688172,4.3478260869565,3.4726309593878,3.9473684210526,3.4161490683229,,7.112676056338,,3.2278889606197,3.112840466926,2.3650385604113,3.1007751937984,3.9423076923076,3.4749034749034,4.3516100957354,3.5739814152966,3.5335689045936,2.51462288353,2.51462288353,2.6816495170925,,1.592356687898,2.8235294117647,3.5915854284248,4.7826086956521,3.5915854284248,3.7064492216456,3.4812880765883
"Sierra del Oro","Corona","CA","Riverside","Riverside",,4.6376811594202,4.4454323182929,4.6376811594202,4.4454323182929,4.6160947838128,5.8862309286117,5.8862309286117,5.9058823529411,6.9783670621074,8.1967213114754,6.8493150684931,8.7834549878345,6.6666666666666,4.7936507936507,5.4054054054054,5.7142857142857,7.4814814814814,6.2265566391597,5.3674832962138,5.9731351814804,6.9333333333333,7.4092368486045,7.5946547884187,7.0369498705577,4.0816326530612,7.232,,,,,,,,,,,,,,,,,,3.3684210526315,,,,,,,4.3113772455089,4.4650830505447,3.9549152542372,3.3613445378151,3.2310177705977,3.731272893053,3.0927835051546
"Rossmoyne","Glendale","CA","Los Angeles","Los Angeles",,,4.8156508653122,7.0243204577968,7.880220646178,6.3041765169424,7.2261072261072,6.3400576368876,6.6684449186449,6.3400576368876,,8.8235294117647,8.3333333333333,8.3333333333333,7.0351758793969,7.0351758793969,7.0351758793969,8.4299262381454,8.4299262381454,5.9139784946236,5.5632823365785,6.2355055477418,6.2355055477418,4.7133757961783,4.7133757961783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosemoor","Chicago","IL","Chicago","Cook",,,,10,10.7625743645213,10,,,,,,,,,9.090909090909,10.4477611940298,12.531328320802,17.7396280400572,16.69449081803,8.1541882876204,13.5,11.5384615384615,9.8196392785571,9.375,10.1010101010101,10.6703910614525,10.6703910614525,10.6703910614525,13.5897261670177,15.174506828528,21.9114219114219,17.6991150442477,22.284122562674,18.5185185185185,14.5714285714285,14.3266475644699,12.531328320802,15.0188857412653,8.4984749745829,7.0542635658914,6.4539521392313,11.914217633042,13.3296294238568,9.9099099099099,6.9230769230769,12.531328320802,,7.7519379844961,7.8462348604528,10.0502512562814,,,,4.9109883364027,8.6826347305389,9.8196392785571,8.4249084249084,6.8792995622263
"South Park Hill","Denver","CO","Denver","Denver",,8.2313681868743,7.2941176470588,7.2941176470588,7.1714285714285,7.2941176470588,7.8260869565217,6.2046908315565,4.952476238119,4.7623583198399,4.6533271288971,4.9196662693682,4.5454545454545,4.6533271288971,4.5454545454545,3.5335689045936,3.8867924528301,4.6522447080716,5,4.4469149527515,4.0816326530612,4.3668122270742,4.9079754601226,4.2105263157894,3.75,3.1347962382445,3.6153289949385,3.1756113051762,4.706,3.8709677419354,4.8623853211009,5.3846153846153,4.5454545454545,3.0424242424242,3.0927835051546,,,3.2903225806451,3.6506084347391,5.0279329608938,3.5294117647058,5.1851851851851,6.666814818107,6.7577612888402,6.7289719626168,6.8965517241379,7.2932330827067,6.1,,3.8471402923826,3.883495145631,3.9627039627039,5.4057706601797,5,5.7894736842105,6.3074096754439,5.2173913043478,5.3667262969588
"Green Lake","Seattle","WA","Seattle","King",,5.0632911392405,5.8823529411764,7.7519379844961,7.7519379844961,7.4884360545068,8.0153846153846,8.7852401069057,5.5809055809055,5.5809055809055,5.8941176470588,4.7619047619047,5.8941176470588,6.9204152249134,4.7619047619047,4.5454545454545,5.0966608084358,5.0933786078098,5.0933786078098,7.2253836868425,7.2253836868425,5.4802027675023,4.9881235154394,3.6842105263157,5.2044609665427,5,,3.7383177570093,5.5177170445728,9.0913223328333,5.5177170445728,8,,,,,,,,3.3336111342611,4.7624717228241,4.3690230639414,3.531040849296,3.7039780724498,4.9904990499049,4.3478260869565,,3.7074074074074,,,,,,,,5.1620648259303,4.6067415730337,
"Willard Hay","Minneapolis","MN","Minneapolis-St Paul","Hennepin",,10,12.5,12.5156445556946,13.648771610555,14.8296593186372,13.6986301369863,11.7647058823529,13.3511348464619,10.6315789473684,22.0489977728285,20.0235571260306,13.7931034482758,17.75,15.7977883096366,16.0642570281124,16.6759310728182,15.1474010861132,11.7716303708063,14.3266475644699,13.1578947368421,13.1108462455303,15.7593123209169,14.4285714285714,10.7219442458899,14.4285714285714,13.0548302872062,13.0548302872062,8.3368070029178,11.1358574610244,12.8369704749679,12.8369704749679,12.6,12.5062531265632,8.9089089089089,11.7785630153121,11.7785630153121,14.6951219512195,,7.4814814814814,9.1743119266055,6.816760475297,6.6711140760507,9.0964220739842,13.3024869866975,20.02002002002,21.9780219780219,18.1983621474067,4.8095238095238,7.7931034482758,,6.168608636052,7.1479628305932,8.0064051240992,9.9666388657214,10.3870967741935,10.0200400801603,7.3987901349464
"Mountain View","Anchorage","AK","Anchorage","Anchorage",,,,,,,,,,,,,,,4.0965885737772,4.3501522401043,4.3501522401043,,,,,,,,,,,,,,,,,,,,,,,6.3125,6.7333333333333,8.5992428339643,13.4,,,,,,,,,,,,,,,
"South Hills","Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,,,,,,,,,,,,,,,6.7114093959731,7.1415305932941,7.1479628305932,7.769304099142,6.48,7.9051383399209,6.4081852450188,6.25,6.25,5.889281507656,6.25,5.5617352614015,6.0066740823136,6.1744966442953,6.1224489795918,5.9459459459459,6.8,8.545298656759,6.976798269754,4.9904030710172,4.5454545454545,5.2687038988408,4.8038430744595,6,7.8947368421052,7.7041602465331,7.7041602465331,8.7370929308975,6.6654222056294,6.0066740823136,4.1487839771101,,,,4.9049049049049,6.8,6.060606060606,8.0941869021339,7.0171673819742
"Brightwood","Washington","DC","Washington","District of Columbia",,,6.6696309470875,6.677796327212,7.4814814814814,18.2840259077478,19.5530726256983,18.2840259077478,13.2173913043478,10.5128205128205,10.351966873706,6.4620355411954,6.2597809076682,8.0478270866865,5.7159188339525,5.7159188339525,5.5275590551181,5.7159188339525,5.5555555555555,7.1556350626118,8.1681359044995,6.677796327212,4.6875,4.5454545454545,4.6875,5.5556172846364,8.7032201914708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pine Hills","Atlanta","GA","Atlanta","Fulton",,6.9549161409447,7.4074074074074,8.1124932395889,9.1751621872103,9.9729918975692,10.5820105820105,11.5634218289085,11.1555555555555,11.1555555555555,9.9639855942376,9.3103448275862,10.2857142857142,8.2721814543028,9.090909090909,9.1743119266055,8.8287227781047,8.2823790994997,7.9959100204498,8.6857142857142,8.4091819795065,10.7142857142857,9.090909090909,7.2,6,8.0064051240992,8.7214611872146,11.726907630522,6,5,6.060606060606,4.5454545454545,5.6607547169811,4.6101029916625,4.9776286353467,4.7692307692307,5,4.7626607397999,4.1701417848206,4.2424242424242,3.2,3.5719388484069,4.6,4.3497172683775,4.7694753577106,5.6981132075471,5.5586436909394,4.6970728386657,5.3846153846153,3.6429872495446,,3.3486766398158,3.6177268616219,4.3062200956937,4.2596296296296,4.251497005988,4.3062200956937,4.2596296296296
"Riverside","Jacksonville","FL","Jacksonville","Duval",,11.660777385159,12.1212121212121,12.9677980852915,12.6923076923076,11.4398833090227,12,13.9655862344937,13.4666666666666,13.648771610555,11.8343195266272,11.1234705228031,11.1234705228031,9.6482412060301,8.076923076923,6.7114093959731,8.3368070029178,8.9113924050632,8.0701754385964,9.4716981132075,9.8630136986301,9.1666666666666,10.6382978723404,8.1564245810055,7.6923076923076,7.6923076923076,8.4274809160305,10.0050025012506,7.5808936825885,7.1428571428571,7.7435897435897,8.0032012805122,6.9952305246422,5.2910052910052,6.9952305246422,8.3027675891963,7.8947368421052,11.4754098360655,9.0912121212121,9.4545454545454,6.4516129032258,5.889281507656,6.6688896298766,6.2578222778473,6.6304347826086,6.6688896298766,5.3333333333333,5.1282051282051,5.2631578947368,5.1948051948051,5,5.0062578222778,5.3590568060021,6.4,6.2893081761006,5.2631578947368,7.1428571428571,7.1428571428571
"Liberty Wells","Salt Lake City","UT","Salt Lake City","Salt Lake",,8.3368070029178,6.4748201438848,6.6711140760507,6.4810787298825,5.2003124651266,5.2003124651266,5.7777777777777,6.4859632139399,6.253908692933,8.0032012805122,8.3402835696413,6.6668222258519,6.6668222258519,9.1324200913242,7.6962544894817,9.6385542168674,7.3698444895199,8.6285714285714,10.8648648648648,7.2202166064981,5.5586436909394,6.2519537355423,6.2519537355423,10.0991009910099,,5.0664977834072,,4.8808,4.7623809523809,5.7232704402515,6.6066066066066,7.0035017508754,6.9680851063829,5,4.04,4.0016006402561,3.9241334205362,4.7411918225315,5.7205240174672,4.5435598165902,4.5435598165902,4.5475216007276,5.7205240174672,5.3214133673903,5.7692307692307,5.4440154440154,4.7641734159123,7.55,,,4,5.4565296471444,3.8838760298156,4.2083333333333,4.2083333333333,4.4607843137254,4.3497172683775
